Gene ID,Locus Tag,Gene Product Name,Genome ID,Genome Name,Batch1,Gene Symbol,GenBank Accession,Chromosome,Start Coord,End Coord,Strand,DNA Sequence Length (bp),Amino Acid Sequence Length (aa),Locus Type,Is Pseudogene,Is Partial Gene,Add Date,Is Public,Sequencing Status,Transmembrane Helices,Signal Peptides,Scaffold ID,Scaffold External Accession,Scaffold Name,Scaffold Length (bp),Scaffold GC %,Scaffold Read Depth,COG,Pfam,Tigrfam,SMART,SUPERFam,CATH FunFam,Enzyme,KO,IMG Term,MyIMG (self),MyIMG (group),MyIMG (public)
3300049257 assembled Ga0508133_099195_2_478,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,2,478,#ERROR!,477,159,CDS,,,,No,Draft,,,Ga0508133_099195,,Ga0508133_099195,478,0.64,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_049207_14767_16296,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,14767,16296,#ERROR!,1530,509,CDS,,,,No,Draft,,,Ga0508133_049207,,Ga0508133_049207,16329,0.64,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_080454_3_257,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,3,257,-,255,85,CDS,,,,No,Draft,,,Ga0508133_080454,,Ga0508133_080454,258,0.65,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049256 assembled Ga0508132_00033_6121_7650,null,nitrogenase molybdenum-iron protein alpha chain,3300049256,"Lab enriched compost microbial communities from Needham, MA, USA - 01 SPAdes assembly (*) (MER-FS) (assembled)",1,,,,6121,7650,-,1530,509,CDS,,,,No,Draft,,,Ga0508132_00033,,Ga0508132_00033,79447,0.64,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_089004_3_233,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,3,233,#ERROR!,231,77,CDS,,,,No,Draft,,,Ga0508133_089004,,Ga0508133_089004,233,0.65,1,,pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_040079_175_309,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,175,309,#ERROR!,135,44,CDS,,,,No,Draft,,,Ga0508133_040079,,Ga0508133_040079,417,0.6,1,,,,,,,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049256 assembled Ga0508132_00004_33694_35184,null,nitrogenase molybdenum-iron protein alpha chain,3300049256,"Lab enriched compost microbial communities from Needham, MA, USA - 01 SPAdes assembly (*) (MER-FS) (assembled)",1,,,,33694,35184,-,1491,496,CDS,,,,No,Draft,,,Ga0508132_00004,,Ga0508132_00004,369708,0.45,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_034354_110_364,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,110,364,#ERROR!,255,85,CDS,,,,No,Draft,,,Ga0508133_034354,,Ga0508133_034354,364,0.61,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_095610_1_285,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,285,-,285,95,CDS,,,,No,Draft,,,Ga0508133_095610,,Ga0508133_095610,286,0.65,1,,,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_050031_1239_2747,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1239,2747,#ERROR!,1509,502,CDS,,,,No,Draft,,,Ga0508133_050031,,Ga0508133_050031,4500,0.61,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_077861_5_469,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,5,469,#ERROR!,465,155,CDS,,,,No,Draft,,,Ga0508133_077861,,Ga0508133_077861,469,0.67,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_089429_3_260,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,3,260,-,258,86,CDS,,,,No,Draft,,,Ga0508133_089429,,Ga0508133_089429,260,0.63,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_094366_1_207,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,207,-,207,69,CDS,,,,No,Draft,,,Ga0508133_094366,,Ga0508133_094366,207,0.65,1,,,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_025105_344974_346587,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,344974,346587,-,1614,537,CDS,,,,No,Draft,,,Ga0508133_025105,,Ga0508133_025105,475970,0.47,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,TIGR01282===nitrogenase molybdenum-iron protein alpha chain,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_048153_2_313,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,2,313,#ERROR!,312,104,CDS,,,,No,Draft,,,Ga0508133_048153,,Ga0508133_048153,313,0.61,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_098904_85_342,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,85,342,-,258,85,CDS,,,,No,Draft,,,Ga0508133_098904,,Ga0508133_098904,342,0.64,1,,,,,,,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_081950_239_433,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,239,433,#ERROR!,195,65,CDS,,,,No,Draft,,,Ga0508133_081950,,Ga0508133_081950,435,0.66,1,,,,,,,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_017426_124_240,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,124,240,-,117,38,CDS,,,,No,Draft,,,Ga0508133_017426,,Ga0508133_017426,242,0.61,1,,,,,,,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_072158_1_315,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,315,-,315,105,CDS,,,,No,Draft,,,Ga0508133_072158,,Ga0508133_072158,316,0.7,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_064798_1_306,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,306,-,306,102,CDS,,,,No,Draft,,,Ga0508133_064798,,Ga0508133_064798,307,0.57,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_004480_1_540,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,540,#ERROR!,540,180,CDS,,,,No,Draft,,,Ga0508133_004480,,Ga0508133_004480,542,0.6,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_035615_1_198,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,198,#ERROR!,198,66,CDS,,,,No,Draft,,,Ga0508133_035615,,Ga0508133_035615,200,0.67,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_028849_3_287,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,3,287,-,285,95,CDS,,,,No,Draft,,,Ga0508133_028849,,Ga0508133_028849,287,0.61,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049256 assembled Ga0508132_00033_4582_6111,null,nitrogenase molybdenum-iron protein alpha chain,3300049256,"Lab enriched compost microbial communities from Needham, MA, USA - 01 SPAdes assembly (*) (MER-FS) (assembled)",1,,,,4582,6111,-,1530,509,CDS,,,,No,Draft,,,Ga0508132_00033,,Ga0508132_00033,79447,0.64,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049256 assembled Ga0508132_00218_4555_6009,null,nitrogenase molybdenum-iron protein alpha chain,3300049256,"Lab enriched compost microbial communities from Needham, MA, USA - 01 SPAdes assembly (*) (MER-FS) (assembled)",1,,,,4555,6009,-,1455,484,CDS,,,,No,Draft,,,Ga0508132_00218,,Ga0508132_00218,23473,0.63,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,TIGR01282===nitrogenase molybdenum-iron protein alpha chain,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_003718_1_231,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,231,-,231,77,CDS,,,,No,Draft,,,Ga0508133_003718,,Ga0508133_003718,231,0.61,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_041522_1_387,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,387,-,387,129,CDS,,,,No,Draft,,,Ga0508133_041522,,Ga0508133_041522,580,0.65,1,,,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_088671_2_229,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,2,229,#ERROR!,228,76,CDS,,,,No,Draft,,,Ga0508133_088671,,Ga0508133_088671,229,0.63,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_077071_73633_75096,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,73633,75096,#ERROR!,1464,487,CDS,,,,No,Draft,,,Ga0508133_077071,,Ga0508133_077071,76655,0.65,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,TIGR01282===nitrogenase molybdenum-iron protein alpha chain,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_010319_462_737,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,462,737,-,276,91,CDS,,,,No,Draft,,,Ga0508133_010319,,Ga0508133_010319,737,0.68,1,,,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049256 assembled Ga0508132_00397_2564_4069,null,nitrogenase molybdenum-iron protein alpha chain,3300049256,"Lab enriched compost microbial communities from Needham, MA, USA - 01 SPAdes assembly (*) (MER-FS) (assembled)",1,,,,2564,4069,-,1506,501,CDS,,,,No,Draft,,,Ga0508132_00397,,Ga0508132_00397,16077,0.65,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_037871_1_189,null,nitrogenase molybdenum-iron protein alpha chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,189,#ERROR!,189,62,CDS,,,,No,Draft,,,Ga0508133_037871,,Ga0508133_037871,534,0.67,1,,,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02586===nifD===nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,
